,smiles,sequence,interactions
1551,1831,1561,0
1552,2123,1562,0
1553,2200,566,1
1554,1123,616,0
1555,2365,803,0
1556,1075,194,1
1557,892,8,1
1558,2367,214,1
1559,355,1563,0
1560,2369,683,0
1561,2371,258,0
1562,594,556,1
1563,2372,380,0
1564,1075,628,1
1565,2375,1173,1
1566,996,366,1
1567,2376,977,0
1568,2205,1511,1
1569,2377,404,0
1570,916,1018,1
1571,2382,262,1
1572,1299,1221,1
1573,820,849,1
1574,2152,1567,0
1575,1340,644,0
1576,2186,236,0
1577,2386,1568,0
1578,2387,307,1
1579,2390,1243,0
1580,899,646,1
1581,884,1162,1
1582,1314,1571,1
1583,2394,753,0
1584,2395,1340,0
1585,1801,327,1
1586,1912,1175,0
1587,1561,1543,1
1588,721,1497,0
1589,2399,111,1
1590,1386,356,1
1591,267,148,1
1592,1244,8,1
1593,661,378,1
1594,2401,565,1
1595,614,1576,0
1596,2403,1578,0
1597,996,1580,1
1598,2404,601,0
1599,577,1581,0
1600,2406,1194,1
1601,1170,711,1
1602,2407,447,0
1603,2324,1584,0
1604,1124,253,1
1605,562,1123,1
1606,2411,1585,1
1607,820,1512,1
1608,894,628,1
1609,777,507,0
1610,49,63,1
1611,2416,18,1
1612,2417,1510,0
1613,1620,266,0
1614,1610,1591,0
1615,2421,149,1
1616,1635,314,1
1617,2422,464,1
1618,1604,700,0
1619,2423,1170,0
1620,2424,704,1
1621,2426,403,0
1622,470,1592,0
1623,1045,1593,0
1624,56,1594,0
1625,1678,1040,0
1626,2428,778,1
1627,899,1345,1
1628,1254,18,1
1629,1144,1595,1
1630,1370,375,1
1631,2432,1596,0
1632,583,1562,1
1633,948,557,1
1634,2434,659,0
1635,2435,376,0
1636,2436,1600,1
1637,847,426,1
1638,884,1540,1
1639,453,194,1
1640,1045,660,0
1641,65,1601,1
1642,2440,1177,1
1643,2441,1110,1
1644,648,148,1
1645,946,1604,1
1646,2446,84,1
1647,466,1295,1
1648,2045,1607,0
1649,184,56,1
1650,2450,1608,0
1651,133,458,0
1652,2451,1285,1
1653,1039,1267,0
1654,2146,1072,0
1655,2457,100,1
1656,2458,604,0
1657,819,1007,1
1658,2460,17,0
1659,2463,347,0
1660,637,341,0
1661,2024,1089,0
1662,2468,1567,0
1663,2469,182,0
1664,220,550,1
1665,489,914,1
1666,2473,1616,0
1667,286,1617,1
1668,1926,1618,0
1669,1924,206,1
1670,1354,1142,0
1671,2478,754,0
1672,2479,925,0
1673,2480,208,1
1674,2299,1619,0
1675,2481,1620,0
1676,2482,1083,0
1677,2483,1621,1
1678,836,1622,0
1679,2488,830,1
1680,2490,1625,0
1681,2494,1627,0
1682,2495,917,1
1683,1729,796,0
1684,416,480,1
1685,2498,9,0
1686,780,642,1
1687,2499,1479,0
1688,838,1629,0
1689,2501,464,1
1690,2280,1630,0
1691,343,835,1
1692,2087,708,0
1693,1136,153,0
1694,2152,1633,0
1695,2504,739,0
1696,220,402,1
1697,846,378,1
1698,502,758,0
1699,1296,1480,1
1700,1359,1635,0
1701,2507,726,0
1702,470,480,1
1703,2509,208,1
1704,1552,290,0
1705,2510,262,1
1706,341,1637,0
1707,2468,1640,0
1708,497,835,1
1709,2512,1642,1
1710,908,1090,0
1711,1634,402,1
1712,2167,1644,1
1713,1482,469,1
1714,1654,1648,0
1715,553,723,0
1716,205,260,1
1717,2395,1651,0
1718,2524,48,1
1719,2525,1652,0
1720,104,206,1
1721,650,1120,0
1722,2533,1656,1
1723,2436,992,1
1724,2535,917,1
1725,2075,1042,0
1726,1823,1658,0
1727,2536,1521,0
1728,1228,959,0
1729,2392,378,1
1730,2541,598,1
1731,227,1659,0
1732,2543,1209,0
1733,1537,148,1
1734,2439,80,1
1735,1286,690,1
1736,2547,1485,0
1737,1518,642,1
1738,2551,1357,0
1739,2556,462,0
1740,559,84,1
1741,295,114,1
1742,2107,1666,0
1743,420,8,1
1744,1864,1667,0
1745,2558,268,1
1746,2324,893,0
1747,2560,3,1
1748,328,136,1
1749,630,1482,0
1750,370,375,1
1751,1069,1456,0
1752,2436,266,1
1753,1937,91,0
1754,2562,1669,0
1755,2563,1670,0
1756,166,278,1
1757,990,1671,0
1758,2564,557,0
1759,1473,998,1
1760,2565,1074,0
1761,90,136,1
1762,37,278,1
1763,2567,1410,0
1764,2570,783,0
1765,2571,404,1
1766,1363,1534,0
1767,2572,177,0
1768,2575,526,0
1769,2576,1476,0
1770,2579,802,0
1771,2086,1151,0
1772,2581,1674,0
1773,1843,1594,1
1774,954,1012,0
1775,2582,149,1
1776,2583,676,0
1777,889,846,0
1778,806,1676,0
1779,2525,206,1
1780,1054,897,0
1781,1590,69,1
1782,1412,195,0
1783,2364,603,1
1784,32,147,1
1785,2589,865,0
1786,2592,148,1
1787,963,689,1
1788,1402,557,1
1789,76,69,1
1790,27,1340,0
1791,2596,1683,0
1792,1313,642,1
1793,963,318,1
1794,2597,1541,1
1795,2598,1684,0
1796,518,530,1
1797,2599,598,1
1798,2599,195,0
1799,1751,1685,0
1800,2329,917,1
1801,1268,111,1
1802,2601,1687,0
1803,558,417,1
1804,2602,565,0
1805,1501,1465,0
1806,2347,27,1
1807,1374,792,1
1808,1999,584,1
1809,2283,610,0
1810,2604,149,1
1811,364,1689,0
1812,2044,1236,1
1813,1343,149,1
1814,2608,218,1
1815,1031,749,0
1816,2613,1679,0
1817,2616,1692,0
1818,75,27,1
1819,193,1549,1
1820,722,679,0
1821,2619,1352,1
1822,968,81,0
1823,1823,1694,0
1824,1518,1068,0
1825,2622,980,0
1826,254,859,0
1827,638,27,1
1828,2501,1504,0
1829,2630,82,0
1830,2243,100,1
1831,962,426,1
1832,2631,1528,0
1833,963,69,1
1834,1482,6,0
1835,727,798,0
1836,2634,871,0
1837,2636,717,0
1838,47,1224,0
1839,299,18,1
1840,2638,721,0
1841,2639,1702,0
1842,668,220,0
1843,63,690,1
1844,2642,1336,1
1845,2030,825,1
1846,2643,1344,0
1847,1926,624,0
1848,1834,208,1
1849,2647,140,0
1850,1891,1093,0
1851,2648,991,0
1852,2650,1706,0
1853,2043,480,0
1854,2647,382,0
1855,2325,1348,0
1856,2417,346,1
1857,453,192,1
1858,2654,69,0
1859,1063,1302,1
1860,2655,1664,1
1861,2656,3,0
1862,2657,1707,0
1863,75,538,1
1864,1358,1708,1
1865,37,8,1
1866,384,144,1
1867,668,998,1
1868,2393,214,1
1869,1515,1500,0
1870,2667,1310,0
1871,1129,1713,1
1872,2668,1066,1
1873,554,1676,0
1874,323,192,1
1875,962,523,1
1876,2669,334,0
1877,2638,392,1
1878,745,914,0
1879,2672,818,0
1880,44,130,1
1881,467,1369,1
1882,2673,18,1
1883,728,742,0
1884,182,1715,0
1885,10,260,1
1886,694,231,1
1887,577,1717,0
1888,2610,1718,0
1889,2258,1719,1
1890,385,37,1
1891,1060,475,1
1892,1762,1720,0
1893,2675,1721,0
1894,2676,578,0
1895,2269,149,0
1896,2678,1722,0
1897,2681,467,0
1898,2512,1578,1
1899,824,1723,0
1900,2583,469,1
1901,565,525,1
1902,1422,277,0
1903,2683,136,1
1904,2684,1725,1
1905,2685,1707,0
1906,1272,990,1
1907,2686,92,1
1908,2203,802,0
1909,2687,58,0
1910,220,1726,1
1911,205,84,1
1912,2690,1669,0
1913,1936,339,1
1914,498,147,1
1915,1364,864,0
1916,2692,733,0
1917,2693,1528,1
1918,2694,1170,0
1919,1768,1529,0
1920,2699,1173,0
1921,1758,147,1
1922,818,43,0
1923,608,260,1
1924,512,353,1
1925,256,492,0
1926,1244,835,1
1927,2050,472,0
1928,345,90,1
1929,2230,1127,0
1930,2707,565,1
1931,2710,941,0
1932,2311,452,1
1933,2010,665,0
1934,1210,1067,0
1935,1682,192,1
1936,413,116,1
1937,1536,610,0
1938,2718,1732,0
1939,2281,745,1
1940,1656,1542,1
1941,637,749,1
1942,343,550,1
1943,414,192,1
1944,2012,1518,1
1945,2522,1445,0
1946,2725,1675,0
1947,1133,934,0
1948,996,532,1
1949,2730,1403,0
1950,2562,1134,1
1951,2590,1103,0
1952,2735,111,1
1953,2739,1742,1
1954,65,1229,1
1955,328,147,1
1956,2744,1142,1
1957,1163,699,0
1958,2086,1745,0
1959,2748,278,0
1960,2749,260,0
1961,2390,1093,1
1962,1288,1691,0
1963,245,771,0
1964,1294,1748,0
1965,153,319,0
1966,524,628,1
1967,626,469,1
1968,2757,1031,1
1969,628,420,0
1970,2165,183,1
1971,462,195,1
1972,65,562,1
1973,2761,1248,0
1974,796,994,0
1975,2764,1512,0
1976,575,426,1
1977,392,1480,0
1978,512,1757,1
1979,2770,1759,1
1980,2771,13,0
1981,2772,177,1
1982,2046,620,0
1983,2017,476,0
1984,949,272,0
1985,1635,346,0
1986,948,1760,0
1987,2737,1762,1
1988,1983,1763,1
1989,343,90,1
1990,2776,633,1
1991,279,752,1
1992,2779,1224,1
1993,2070,1101,0
1994,2403,901,0
1995,2038,974,0
1996,2699,1186,1
1997,2333,790,0
1998,2783,782,1
1999,2784,389,0
2000,2284,705,1
2001,996,1768,1
2002,2786,48,1
2003,230,260,1
2004,2787,149,1
2005,2788,1339,1
2006,2790,248,1
2007,21,1645,0
2008,2792,623,0
2009,2724,1241,0
2010,2662,846,0
2011,1060,189,1
2012,2793,1604,1
2013,345,998,1
2014,501,998,1
2015,2797,195,0
2016,2034,1773,0
2017,2799,214,1
2018,185,293,1
2019,808,1269,1
2020,211,278,1
2021,2547,477,0
2022,1314,113,1
2023,899,1556,1
2024,23,13,1
2025,2803,111,1
2026,2473,49,0
2027,1960,316,0
2028,1865,84,1
2029,2808,114,1
2030,2809,662,0
2031,1614,1083,0
2032,178,1777,0
2033,2811,27,1
2034,2812,1778,1
2035,781,1013,1
2036,1129,65,1
2037,2814,1780,0
2038,2815,1781,0
2039,1534,480,1
2040,420,37,1
2041,1257,148,1
2042,1435,1093,1
2043,1007,792,1
2044,1132,48,1
2045,2817,1133,1
2046,2818,754,0
2047,2819,149,0
2048,1233,892,0
2049,811,149,1
2050,453,998,1
2051,535,471,1
2052,229,1782,0
2053,1248,851,1
2054,2821,818,0
2055,1811,114,1
2056,780,185,1
2057,2824,703,0
2058,1036,426,1
2059,286,1785,1
2060,1429,1786,1
2061,301,1787,0
2062,1196,1788,0
2063,2610,1531,0
2064,2244,162,0
2065,2447,983,0
2066,1651,1015,1
2067,1724,1045,0
2068,2827,1617,0
2069,158,1155,0
2070,2828,290,0
2071,2354,1789,0
2072,1562,125,1
2073,593,1790,0
2074,2831,1194,0
2075,1348,1791,1
2076,1508,1371,1
2077,378,458,0
2078,1003,402,1
2079,2247,111,1
2080,511,1792,1
2081,579,550,0
2082,2355,1793,0
2083,1984,1359,0
2084,2837,1794,0
2085,1682,37,1
2086,2838,783,0
2087,1701,948,1
2088,72,260,1
2089,1358,136,0
2090,846,136,1
2091,52,122,1
2092,504,726,1
2093,2842,1651,1
2094,892,130,1
2095,1278,963,1
2096,2014,1167,0
2097,2178,1798,0
2098,2844,405,1
2099,2846,182,0
2100,2599,1122,0
2101,2847,214,1
2102,565,829,0
2103,1929,657,0
2104,512,251,1
2105,1239,83,1
2106,2291,1632,0
2107,2332,834,0
2108,2851,557,1
2109,911,761,1
2110,918,894,1
2111,342,1111,1
2112,512,435,1
2113,123,914,1
2114,2857,1803,0
2115,1085,1175,1
2116,738,848,0
2117,1063,48,1
2118,2859,144,1
2119,1036,8,1
2120,537,1216,0
2121,1091,947,1
2122,356,122,0
2123,2865,1807,0
2124,104,55,1
2125,1768,206,1
2126,916,412,1
2127,604,479,1
2128,2115,339,1
2129,2867,1808,0
2130,2263,17,0
2131,1370,1106,0
2132,65,182,1
2133,2869,802,0
2134,1909,990,0
2135,33,92,1
2136,2517,753,0
2137,2870,1366,0
2138,820,13,1
2139,1560,854,0
2140,365,526,0
2141,75,278,1
2142,2874,598,0
2143,2875,405,1
2144,2302,1096,0
2145,2876,8,0
2146,2877,899,0
2147,13,1541,0
2148,1291,638,1
2149,2878,638,1
2150,149,1119,0
2151,240,148,1
2152,2880,1658,0
2153,796,97,0
2154,2881,27,1
2155,1363,894,1
2156,2882,1812,0
2157,1909,1567,0
2158,2296,464,1
2159,1669,859,1
2160,984,1285,1
2161,2886,1231,0
2162,21,27,1
2163,286,1814,1
2164,2887,1815,0
2165,2435,1676,0
2166,984,464,0
2167,1294,575,0
2168,2894,1725,1
2169,2528,916,1
2170,2896,1679,0
2171,2898,818,0
2172,2901,1400,0
2173,1598,403,0
2174,2902,70,0
2175,1249,1824,0
2176,850,674,0
2177,154,1411,0
2178,1972,86,0
2179,2903,830,1
2180,2905,932,0
2181,2907,1339,1
2182,1624,90,1
2183,678,775,0
2184,1378,757,1
2185,2045,1397,0
2186,2610,875,0
2187,139,959,0
2188,2912,96,0
2189,803,1709,0
2190,2591,148,1
2191,695,1132,0
2192,250,26,0
2193,2428,610,0
2194,1748,1830,0
2195,2917,1664,0
2196,2919,1489,0
2197,1092,1831,1
2198,236,1832,1
2199,2917,1757,0
2200,2920,1833,0
2201,2922,914,1
2202,1656,217,0
2203,181,260,1
2204,2924,1835,0
2205,4,1058,0
2206,2567,1092,1
2207,392,148,1
2208,1755,1751,1
2209,167,1646,0
2210,1278,1791,0
2211,1688,724,0
2212,958,1563,0
2213,2931,18,0
2214,2933,993,0
2215,2286,1446,1
2216,202,1316,0
2217,2312,220,0
2218,2936,174,0
2219,2937,141,1
2220,52,1516,1
2221,2319,545,0
2222,2423,903,0
2223,2940,1842,0
2224,2941,1133,1
2225,1776,690,1
2226,1853,249,0
2227,2942,930,0
2228,2694,624,0
2229,1133,263,1
2230,996,588,1
2231,1321,1567,1
2232,949,1721,1
2233,1363,714,1
2234,2755,1133,1
2235,65,723,1
2236,2009,469,1
2237,1115,296,0
2238,2948,1845,0
2239,706,690,1
2240,2950,1722,0
2241,2956,956,0
2242,2426,6,0
2243,1454,125,1
2244,4,141,0
2245,1674,692,0
2246,345,402,1
2247,903,1849,0
2248,2316,148,1
2249,1944,1850,1
2250,1801,1660,0
2251,2370,148,1
2252,2967,1231,0
2253,1842,1092,1
2254,1665,253,1
2255,661,195,1
2256,512,174,1
2257,2970,594,0
2258,1250,253,1
2259,740,72,1
2260,2670,1853,0
2261,215,192,1
2262,1539,566,1
2263,1374,116,1
2264,511,1347,1
2265,1763,1076,0
2266,735,1382,1
2267,2365,54,0
2268,2869,114,0
2269,385,293,1
2270,2975,1732,1
2271,511,467,1
2272,49,339,1
2273,53,876,0
2274,1251,405,1
2275,13,667,1
2276,363,991,0
2277,2846,348,0
2278,796,1410,1
2279,222,1620,0
2280,726,214,1
2281,796,1768,0
2282,2263,1857,0
2283,2981,278,0
2284,2983,1858,0
2285,1358,1557,0
2286,2986,5,1
2287,2245,1357,0
2288,76,1315,0
2289,2013,111,1
2290,1264,1379,0
2291,1650,111,1
2292,2988,1860,0
2293,2990,823,0
2294,2991,69,0
2295,1237,506,1
2296,1397,1428,0
2297,2076,8,0
2298,2657,1861,0
2299,433,3,1
2300,2669,190,0
2301,104,538,1
2302,1604,1540,0
2303,719,989,1
2304,2687,632,0
2305,1709,1864,0
2306,2373,947,0
2307,2088,1376,0
2308,220,130,1
2309,1682,278,1
2310,1016,1865,0
2311,376,272,0
2312,2997,1133,0
2313,881,546,0
2314,2200,108,0
2315,2678,636,0
2316,1747,1478,0
2317,2679,1109,0
2318,48,1185,0
2319,3006,184,0
2320,345,293,1
2321,638,339,1
2322,1843,358,1
2323,3010,646,0
2324,251,787,0
2325,3011,1517,0
2326,3012,562,1
2327,3013,782,0
2328,1315,1246,1
2329,1214,583,1
2330,3022,1871,0
2331,1053,293,1
2332,1682,194,1
2333,309,638,1
2334,2047,1456,1
2335,3027,27,1
2336,3028,404,0
2337,2312,274,0
2338,2200,690,1
2339,407,642,1
2340,1759,1584,0
2341,3029,405,1
2342,2441,667,0
2343,3030,161,0
2344,678,1156,0
2345,1078,998,1
2346,3032,125,1
2347,3033,64,1
2348,1771,771,0
2349,3035,223,0
2350,3037,1241,0
2351,2687,792,0
2352,1272,736,1
2353,2377,961,0
2354,3038,594,1
2355,3039,208,1
2356,970,921,0
2357,2056,1137,1
2358,974,947,1
2359,1913,111,1
2360,694,887,1
2361,996,1434,1
2362,2099,983,0
2363,513,468,1
2364,574,785,0
2365,35,27,1
2366,1383,780,0
2367,1053,194,1
2368,3044,451,0
2369,1634,426,1
2370,2929,810,1
2371,3047,1876,0
2372,3049,1272,0
2373,491,1878,0
2374,260,63,1
2375,2658,1879,0
2376,107,1192,1
2377,1119,55,0
2378,3052,92,1
2379,3054,725,0
2380,820,1701,1
2381,3058,703,0
2382,492,9,0
2383,1940,27,1
2384,1401,1635,0
2385,154,1883,0
2386,3060,1884,0
2387,3062,253,1
2388,2042,214,1
2389,2072,92,1
2390,1503,858,0
2391,3064,1471,0
2392,65,1798,1
2393,3066,469,1
2394,704,952,1
2395,2038,144,1
2396,1481,594,0
2397,3069,659,1
2398,1854,1436,0
2399,721,1381,0
2400,323,194,1
2401,3016,3,1
2402,1063,1108,1
2403,2254,775,0
2404,1031,689,1
2405,2015,307,0
2406,558,148,1
2407,65,1018,1
2408,3070,1306,0
2409,107,1466,1
2410,21,1891,0
2411,3071,1556,1
2412,3073,376,1
2413,2920,1270,0
2414,820,1125,1
2415,175,1007,0
2416,968,871,0
2417,3077,195,0
2418,949,1894,1
2419,1228,1236,1
2420,414,1895,0
2421,486,378,1
2422,1210,278,1
2423,83,206,1
2424,2740,1583,1
2425,390,82,0
2426,1708,799,0
2427,2872,116,0
2428,2509,1723,0
2429,1359,949,0
2430,3025,208,1
2431,3084,1831,0
2432,2687,72,0
2433,861,72,1
2434,1946,909,0
2435,490,192,1
2436,451,25,0
2437,195,1896,1
2438,2590,1397,0
2439,2468,657,0
2440,1257,420,0
2441,820,1897,1
2442,39,1403,0
2443,1552,1351,0
2444,3088,1899,0
2445,2512,1450,0
2446,2046,497,0
2447,662,1625,1
2448,65,1469,1
2449,1259,1901,1
2450,3089,539,1
2451,1036,475,1
2452,967,463,1
2453,1176,1749,0
2454,794,189,1
2455,3093,1316,1
2456,2537,1598,0
2457,3094,562,1
2458,716,148,1
2459,3096,1905,0
2460,2447,1372,0
2461,385,130,1
2462,1531,657,1
2463,962,189,1
2464,806,214,1
2465,3100,1051,0
2466,742,113,1
2467,618,708,0
2468,1892,656,0
2469,3101,1898,1
2470,1210,130,1
2471,3105,1907,0
2472,445,817,0
2473,2955,307,1
2474,3108,1898,1
2475,84,1908,0
2476,1811,111,0
2477,2781,603,1
2478,563,1212,0
2479,3110,1588,0
2480,2379,214,0
2481,2683,116,1
2482,3112,730,1
2483,3113,307,0
2484,777,1132,1
2485,52,746,1
2486,2708,18,1
2487,3117,1557,1
2488,1250,371,0
2489,3121,1217,1
2490,3122,145,0
2491,1043,469,1
2492,2002,1671,0
2493,216,114,1
2494,3126,1911,0
2495,372,1912,0
2496,1244,523,1
2497,65,25,1
2498,3010,1037,1
2499,3131,1419,0
2500,1651,257,1
2501,668,426,1
2502,276,1086,0
2503,1701,851,1
2504,1350,153,0
2505,794,1387,1
2506,1455,1861,0
2507,2889,1722,0
2508,83,116,1
2509,1387,220,1
2510,365,458,0
2511,36,1915,0
2512,2889,254,0
2513,10,914,1
2514,215,628,1
2515,1940,84,1
2516,141,195,1
2517,1790,1791,0
2518,3117,1478,0
2519,2929,588,0
2520,1953,1101,0
2521,911,990,0
2522,3143,405,0
2523,893,841,1
2524,956,464,1
2525,2358,1918,0
2526,2880,792,1
2527,3144,1920,0
2528,213,899,0
2529,1950,559,0
2530,1276,843,0
2531,3148,773,1
2532,2857,650,0
2533,3149,176,0
2534,2653,1583,0
2535,780,278,1
2536,1690,1325,0
2537,3151,1674,0
2538,1678,1922,0
2539,1465,642,0
2540,2751,502,0
2541,3155,702,0
2542,3156,799,0
2543,2846,562,1
2544,6,1923,0
2545,3158,219,0
2546,279,208,1
2547,3160,1097,0
2548,1601,597,0
2549,289,1387,0
2550,3162,532,1
2551,243,565,1
2552,3163,1562,1
2553,564,1236,1
2554,674,206,1
2555,3165,613,1
2556,3167,1769,0
2557,2473,5,1
2558,2529,1929,0
2559,3169,334,1
2560,1036,628,1
2561,286,1861,0
2562,182,1685,1
2563,153,90,1
2564,2400,859,0
2565,3173,778,0
2566,2656,1375,1
2567,1244,726,1
2568,3171,1643,0
2569,831,92,1
2570,2028,339,1
2571,3174,1931,0
2572,704,420,1
2573,2585,1356,0
2574,1017,1375,1
2575,497,293,1
2576,2471,148,1
2577,1634,599,0
2578,836,1905,0
2579,1970,1295,0
2580,3179,1932,0
2581,103,998,1
2582,3035,720,0
2583,2811,9,0
2584,2535,1476,0
2585,1559,5,1
2586,1202,208,1
2587,3181,325,0
2588,2423,148,1
2589,3182,1724,0
2590,3183,690,1
2591,819,1379,0
2592,3184,857,0
2593,2948,1722,0
2594,578,90,1
2595,2203,1935,0
2596,2050,603,0
2597,1481,1251,1
2598,90,1936,0
2599,3185,1388,0
2600,2347,195,1
2601,979,353,0
2602,407,18,1
2603,1792,1348,1
2604,1624,539,0
2605,1473,37,1
2606,938,1429,0
2607,818,1511,0
2608,638,136,1
2609,3191,792,1
2610,1807,825,0
2611,1276,510,0
2612,104,195,1
2613,1780,63,1
2614,303,389,1
2615,103,337,1
2616,722,1485,1
2617,3194,90,1
2618,962,130,1
2619,892,998,1
2620,2583,1901,0
2621,742,85,1
2622,247,1899,0
2623,1004,623,1
2624,916,523,1
2625,2315,148,1
2626,2654,1078,0
2627,1846,851,0
2628,3199,1939,1
2629,3200,405,1
2630,165,148,1
2631,3201,1824,1
2632,3202,506,0
2633,3203,789,0
2634,886,158,0
2635,1133,1940,0
2636,492,1738,1
2637,3205,562,1
2638,3206,752,0
2639,2882,1789,1
2640,776,894,0
2641,1400,925,1
2642,3207,66,0
2643,3208,1942,0
2644,3209,556,0
2645,518,1943,1
2646,883,378,1
2647,1867,222,0
2648,3214,1945,0
2649,233,1637,0
2650,230,84,1
2651,3215,894,1
2652,3216,1375,1
2653,913,282,0
2654,2993,1793,0
2655,962,402,1
2656,104,147,1
2657,2697,654,1
2658,411,234,1
2659,56,600,0
2660,195,148,1
2661,175,1828,1
2662,3220,1718,0
2663,3062,469,1
2664,3062,48,1
2665,3072,147,1
2666,424,1289,1
2667,1538,740,0
2668,3222,398,0
2669,309,711,1
2670,1386,566,1
2671,578,65,0
2672,3226,1798,0
2673,227,1622,0
2674,32,559,0
2675,103,185,1
2676,1667,111,1
2677,1461,282,1
2678,518,495,1
2679,704,450,1
2680,2314,334,1
2681,492,1947,1
2682,646,256,1
2683,2324,749,0
2684,3002,1400,0
2685,974,148,1
2686,836,1950,0
2687,277,1031,0
2688,3201,790,0
2689,3011,1263,0
2690,1313,1111,1
2691,2560,1477,0
2692,337,188,1
2693,294,206,1
2694,2043,1472,0
2695,738,410,1
2696,1892,1627,0
2697,1452,340,1
2698,1090,684,0
2699,1377,1156,0
2700,1790,72,1
2701,1170,136,1
2702,98,278,1
2703,864,1952,0
2704,65,970,1
2705,428,468,1
2706,2739,1417,0
2707,694,1953,1
2708,396,403,1
2709,3242,471,0
2710,1135,1667,0
2711,3245,993,0
2712,963,378,1
2713,688,149,1
2714,3247,1392,0
2715,3249,355,0
2716,1036,194,1
2717,3252,1902,1
2718,2105,1957,0
2719,264,422,1
2720,890,912,0
2721,652,946,0
2722,2087,1737,0
2723,3255,675,1
2724,3256,1958,0
2725,798,492,1
2726,2020,524,0
2727,794,628,1
2728,149,469,1
2729,2576,1173,1
2730,3105,695,0
2731,1511,72,1
2732,2244,929,0
2733,955,1960,0
2734,2087,1307,0
2735,2076,1302,0
2736,83,125,1
2737,2668,1912,1
2738,3262,1852,0
2739,82,37,0
2740,892,194,1
2741,1007,417,1
2742,1363,162,1
2743,1940,260,1
2744,1384,993,0
2745,3263,1962,0
2746,1826,188,0
2747,3027,1674,0
2748,3011,144,1
2749,472,469,1
2750,1682,148,1
2751,3266,397,1
2752,1036,189,1
2753,1997,924,0
2754,2149,1422,1
2755,2972,339,1
2756,547,1894,0
2757,722,726,0
2758,2120,1310,0
2759,1769,1174,0
2760,1973,259,0
2761,137,189,1
2762,1590,339,1
2763,1758,84,1
2764,3268,380,1
2765,1984,825,0
2766,3116,1835,0
2767,3270,1717,0
2768,2000,482,0
2769,3272,208,1
2770,90,1709,0
2771,3273,513,0
2772,3274,1164,0
2773,963,339,1
2774,2541,1058,0
2775,715,1512,1
2776,286,1325,1
2777,722,1607,1
2778,3276,27,1
2779,1549,92,1
2780,137,1920,0
2781,3247,27,1
2782,646,1467,0
2783,3279,1236,0
2784,3281,480,1
2785,2239,345,1
2786,2592,296,1
2787,3283,1646,0
2788,3284,121,0
2789,2094,1092,0
2790,3285,719,1
2791,2101,189,0
2792,1429,1072,0
2793,3287,950,0
2794,2045,747,0
2795,1007,1619,0
2796,236,646,0
2797,2590,63,1
2798,383,9,0
2799,3010,1056,0
2800,794,130,1
2801,104,148,1
2802,2974,737,1
2803,165,130,1
2804,2889,1615,0
2805,2291,149,1
2806,1724,1968,0
2807,1273,1440,0
2808,3292,1417,0
2809,3293,381,0
2810,195,849,1
2811,1678,313,0
2812,1567,595,1
2813,2886,513,0
2814,3294,1324,1
2815,1237,263,1
2816,1654,1971,0
2817,3297,736,0
2818,36,1553,0
2819,3298,203,0
2820,3301,1164,0
2821,1312,638,1
2822,996,562,1
2823,575,192,1
2824,3304,1972,1
2825,3040,864,1
2826,3306,739,0
2827,1437,513,0
2828,2895,566,1
2829,163,248,0
2830,65,1629,1
2831,3307,90,1
2832,134,418,0
2833,341,1543,0
2834,3070,1689,0
2835,434,690,1
2836,587,417,1
2837,576,1744,0
2838,1734,343,0
2839,3318,1785,0
2840,2751,42,0
2841,401,1950,0
2842,1144,92,1
2843,4,1059,0
2844,2395,1364,0
2845,923,772,0
2846,3320,1040,0
2847,400,1351,0
2848,1696,111,1
2849,10,1782,0
2850,3322,214,1
2851,2024,1980,0
2852,746,339,1
2853,790,1598,0
2854,958,37,1
2855,2269,1397,0
2856,363,63,1
2857,3325,404,0
2858,1885,1982,0
2859,2634,296,1
2860,3327,906,1
2861,3108,883,0
2862,192,1861,0
2863,1514,1581,0
2864,859,1076,0
2865,3331,447,0
2866,3332,1620,0
2867,2436,1593,1
2868,3333,262,1
2869,1114,33,0
2870,1053,1729,0
2871,3163,532,0
2872,453,550,1
2873,1290,209,0
2874,2131,919,0
2875,3335,476,1
2876,2493,114,1
2877,2188,1751,1
2878,3337,603,1
2879,3338,1313,0
2880,1950,545,0
2881,1116,1102,0
2882,104,1894,0
2883,583,64,1
2884,3339,1336,1
2885,3341,111,1
2886,3342,9,0
2887,3343,405,1
2888,963,195,1
2889,524,8,1
2890,3345,1283,0
2891,1808,1897,1
2892,698,653,0
2893,2555,168,0
2894,866,1467,0
2895,3229,1340,0
2896,2059,1982,0
2897,2093,1987,0
2898,3347,48,1
2899,256,1719,1
2900,1567,1140,1
2901,137,550,1
2902,192,566,1
2903,1932,1932,0
2904,2396,1231,0
2905,1374,638,1
2906,192,222,1
2907,2013,1980,0
2908,2886,100,1
2909,137,278,1
2910,3348,105,0
2911,651,1371,1
2912,323,37,1
2913,1821,690,1
2914,2094,136,0
2915,457,65,0
2916,467,1023,1
2917,2184,116,1
2918,2708,211,0
2919,2140,195,1
2920,3356,1990,0
2921,518,1991,1
2922,211,998,1
2923,2590,386,1
2924,1032,730,0
2925,2579,27,1
2926,165,402,1
2927,398,934,0
2928,3359,449,0
2929,3360,1599,0
2930,212,515,0
2931,2030,208,1
2932,2683,914,1
2933,2920,1120,0
2934,1725,1508,0
2935,2417,1831,0
2936,1250,240,1
2937,3363,296,0
2938,376,1191,0
2939,337,917,1
2940,3365,1768,0
